commit,author,date,title,faultID,file
881fd22,Mitch.Garnaat,2009-10-27 01:11:53,"Fixes issue 263, issue 259",263,boto/utils.py
9b5859a,Mitch.Garnaat,2009-10-26 03:25:27,Allow additional HTTP headers.  Fixes issue 262.,262,boto/utils.py
7b54fd4,Mitch.Garnaat,2009-10-26 02:46:41,Fixes issue 280.  Incorporating patch from punteney to add a --no-overwrite option.  Also improved the usage string a bit.,280
8250be0,Mitch.Garnaat,2009-10-25 20:26:49,Incorporating patch from support@gimmesomecandy.com which fixes issue 285.,285,boto/s3/bucket.py
8250be0,Mitch.Garnaat,2009-10-25 20:26:49,Incorporating patch from support@gimmesomecandy.com which fixes issue 285.,285,boto/s3/bucketlistresultset.py
8250be0,Mitch.Garnaat,2009-10-25 20:26:49,Incorporating patch from support@gimmesomecandy.com which fixes issue 285.,285,boto/s3/connection.py
8250be0,Mitch.Garnaat,2009-10-25 20:26:49,Incorporating patch from support@gimmesomecandy.com which fixes issue 285.,285,boto/s3/key.py
8250be0,Mitch.Garnaat,2009-10-25 20:26:49,Incorporating patch from support@gimmesomecandy.com which fixes issue 285.,285,boto/tests/devpay_s3.py
8250be0,Mitch.Garnaat,2009-10-25 20:26:49,Incorporating patch from support@gimmesomecandy.com which fixes issue 285.,285,boto/tests/test_s3connection.py
aef9804,Mitch.Garnaat,2009-10-25 19:52:23,Fixes issue 254,254,boto/ec2/volume.py
18fcf41,Mitch.Garnaat,2009-10-25 19:29:57,Fixes issue 243,243,boto/mturk/connection.py
8f40b64,paltman,2009-10-24 21:33:10,Fixed Issue #283 - corrected SQS's Queue.write docstring,283,boto/sqs/queue.py
4027d26,Mitch.Garnaat,2009-10-05 22:02:26,Incorporating patch from oleg.  Fixes issue 270.,270,boto/ec2/volume.py
d470722,Mitch.Garnaat,2009-09-29 22:09:12,Fixes issue 277.,277,boto/ec2/connection.py
da405a4,Mitch.Garnaat,2009-09-04 13:29:04,Allow fields and conditions to be passed into build_post_form_args.  Fixes issue 250.,250,boto/s3/connection.py
9afec61,Mitch.Garnaat,2009-09-04 13:17:29,Fixed bug in prefix_proxy_to_path.  Fixed issue 268.,268,boto/connection.py
330da1a,Mitch.Garnaat,2009-09-01 00:41:30,Incorporating a patch from adam.baratz to fix threading issues in HTTPConnection cache.  Fixes issue 219.,219,boto/connection.py
d219ac8,Mitch.Garnaat,2009-07-29 16:27:43,A better fix to issue 138.,138,boto/connection.py
958f3b7,Mitch.Garnaat,2009-07-29 05:21:27,Fix for secure proxy connections in Python 2.6.  Fixes issue 260.,260,boto/connection.py
1dfbeed,Mitch.Garnaat,2009-07-29 05:10:09,Call AWSAuthConnection.make_request in subclass.  Fixes issue 138.,138,boto/connection.py
9ffaba5,Mitch.Garnaat,2009-07-22 18:57:17,Allow security group to be specified in config file.  Fixed issue 127.,127,boto/services/bs.py
5228bb0,Mitch.Garnaat,2009-07-22 18:53:19,Allow instance_type to be specified in config file.  Fixes issue 246.,246,boto/services/bs.py
bb86b3d,Mitch.Garnaat,2009-07-22 00:51:34,Escape the domain name with backquotes.  Fixes issue 257.,257,boto/sdb/domain.py
1c112bf,Mitch.Garnaat,2009-07-21 20:43:48,Add NullHandler to avoid spurious logging messages.  Fixed issue 255.,255,boto/__init__.py
96a79f9,Mitch.Garnaat,2009-07-15 18:40:04,Changing write_message to use POST rather than GET.  Fixes issue 253.,253,boto/sqs/connection.py
3545567,Mitch.Garnaat,2009-07-15 18:33:13,Removing call to non-existent method.  Addresses issue 253.,253,boto/services/service.py
4493dd7,Mitch.Garnaat,2009-07-07 11:54:44,Fixes issue 251.,251,boto/connection.py
708eceb,Mitch.Garnaat,2009-07-02 13:58:07,Change from Query to Select request for validation.  Fixes issue 249.,249,boto/sdb/connection.py
eb6fdbc,Mitch.Garnaat,2009-06-28 09:50:50,Fixes issue 245,245,boto/connection.py
9dade0f,Mitch.Garnaat,2009-06-28 09:12:20,Some unicode issues.  Fixes issue 243 and issue 244.,243,boto/mturk/connection.py
a785e03,Mitch.Garnaat,2009-06-28 09:11:17,Incorporating patch from bbeckmann.  Fixes issue 245.,245,boto/connection.py
84dbc50,Mitch.Garnaat,2009-06-25 18:11:29,Remove if syntax not supported in Python 2.4.  Fixes issue 242.,242,boto/ec2/autoscale/group.py
84dbc50,Mitch.Garnaat,2009-06-25 18:11:29,Remove if syntax not supported in Python 2.4.  Fixes issue 242.,242,boto/ec2/autoscale/trigger.py
31218d6,Mitch.Garnaat,2009-06-24 01:03:49,Fixed return type in doc string.  Fixes issue 237.,237,boto/ec2/connection.py
c3bac14,Mitch.Garnaat,2009-06-15 02:50:48,Fixes issue 239.,239,boto/ec2/connection.py
e38a9ea,Mitch.Garnaat,2009-06-15 02:43:16,Fixes issue 239.,239,boto/ec2/connection.py
7ca666a,Mitch.Garnaat,2009-05-28 13:21:06,Add name property and change id to a property.  Fixes issue 234.,234,boto/sqs/queue.py
cf17880,Mitch.Garnaat,2009-05-28 12:40:00,Fixes issue 232 and issue 233.,232,boto/ec2/__init__.py
45fa15d,Mitch.Garnaat,2009-05-06 14:47:16,Allow keyword params to be passed to connect_to_region method.  Addresses issue 232.,232,boto/ec2/__init__.py
789e420,Mitch.Garnaat,2009-04-28 22:42:59,Fixed typo and tested code with new test in test_sdbconnection.py.  Fixed issue 226.,226,boto/sdb/domain.py
d0c9ecc,Mitch.Garnaat,2009-04-28 21:59:57,Fixing copy/paste bug in domain.batch_put_attributes.  Thanks to attila and matthewharrison.  Fixes issue 226.,226,boto/sdb/domain.py
f7456db,Mitch.Garnaat,2009-04-09 20:51:39,Should fix issue 217 and issue 215,217,boto/connection.py
f7456db,Mitch.Garnaat,2009-04-09 20:51:39,Should fix issue 217 and issue 215,217,boto/s3/connection.py
0e21923,Mitch.Garnaat,2009-04-09 16:30:14,Initial support for 2009-02-01 API.  Also fixes issue 216.,216,boto/sqs/__init__.py
0e21923,Mitch.Garnaat,2009-04-09 16:30:14,Initial support for 2009-02-01 API.  Also fixes issue 216.,216,boto/sqs/connection.py
0e21923,Mitch.Garnaat,2009-04-09 16:30:14,Initial support for 2009-02-01 API.  Also fixes issue 216.,216,boto/sqs/message.py
0e21923,Mitch.Garnaat,2009-04-09 16:30:14,Initial support for 2009-02-01 API.  Also fixes issue 216.,216,boto/sqs/queue.py
0e21923,Mitch.Garnaat,2009-04-09 16:30:14,Initial support for 2009-02-01 API.  Also fixes issue 216.,216,boto/sqs/regioninfo.py
9a4403a,Mitch.Garnaat,2009-04-09 16:12:28,Fixed bug in last commit and also fixed issue 204.,204,boto/exception.py
11dfdd0,Mitch.Garnaat,2009-04-09 15:42:58,Added some additional attributes to BotoServerError.  fixes issue 218.,218,boto/exception.py
a1d0427,Mitch.Garnaat,2009-03-12 20:05:10,Incoporating patch from gafton for bug in handling of port for S3 requests.  Fixes issue 214.,214,boto/s3/connection.py
d0dce81,Mitch.Garnaat,2009-03-12 20:00:05,Also updating 20070501 code with patch to count method in issue 213.,213,boto/sqs/20070501/queue.py
2bc223f,Mitch.Garnaat,2009-03-09 05:10:52,Count should return an int. Fixes issue 213.,213,boto/sqs/queue.py
be0f69d,Mitch.Garnaat,2009-02-27 18:13:43,"Changed the handling of DescribeVolumes request to correctly handle attachment data, if present.  Fixed issue 162.",162,boto/ec2/volume.py
d21106b,Mitch.Garnaat,2009-02-26 23:00:43,Made the compute_md5 a first class method and allow it to be called and the result passed in to the set_contents_from_* methods.  And why I need it to be that way is none of your beeswax 8^).  Also had compute_md5 call fp.seek(0) at the start to make sure the file is at the beginning.  Fixes issue 206.,206,boto/s3/key.py
e144035,Mitch.Garnaat,2009-02-18 03:07:32,Changing to GAE patch to be 2.4 friendly.  Addresses issue 115. Fixes issue 207.,115,boto/pyami/config.py
857e829,Mitch.Garnaat,2009-02-16 16:11:29,Another patch to support use on GAE.  Addresses issue 115.,115,boto/pyami/config.py
70dd833,Mitch.Garnaat,2009-02-07 03:44:24,Fixes issue 185.,185,boto/connection.py
24474c7,Mitch.Garnaat,2009-01-31 03:34:50,Incorporating patch from rPath to support HTTPS over proxy connection.  Fixes issue 185.,185,boto/connection.py
7f67116,Mitch.Garnaat,2009-01-16 19:54:22,Fixing a bug in the creation of S3 connection.  Addresses issue 193.,193,boto/sdb/db/manager/sdbmanager.py
b2f5693,Mitch.Garnaat,2009-01-16 02:47:31,Trying to make things as efficient as possible.  Removed some unnecessary things that caused extra SDB requests and also S3 requests.  The downside is that you must ensure that the domain you have specified exists already.  Addresses issue 193.,193,boto/sdb/db/manager/sdbmanager.py
b2f5693,Mitch.Garnaat,2009-01-16 02:47:31,Trying to make things as efficient as possible.  Removed some unnecessary things that caused extra SDB requests and also S3 requests.  The downside is that you must ensure that the domain you have specified exists already.  Addresses issue 193.,193,boto/sdb/db/property.py
b2f5693,Mitch.Garnaat,2009-01-16 02:47:31,Trying to make things as efficient as possible.  Removed some unnecessary things that caused extra SDB requests and also S3 requests.  The downside is that you must ensure that the domain you have specified exists already.  Addresses issue 193.,193,boto/sdb/queryresultset.py
e05c7b0,Mitch.Garnaat,2009-01-14 02:43:58,Another attempt at fixing the 2.4 compatibility issue.  Using suggestion from mccormix.  Fixes issue 172.,172,boto/connection.py
2618bc3,Mitch.Garnaat,2009-01-13 21:04:15,Allow proxy_user and proxy_pass to be set for S3Connection.  Fixes issue 197.,197,boto/s3/connection.py
2499569,Mitch.Garnaat,2009-01-11 18:40:49,Reworked the load/save methods.  Fixes issue 184.,184,boto/sqs/queue.py
736699c,Mitch.Garnaat,2009-01-11 16:28:04,More changes for issue 172.  I have a 2.4 machine to test on now.,172,boto/connection.py
3adb8b3,Mitch.Garnaat,2009-01-11 16:19:33,Trying another approach to keep the use of sha and hashlib compatible with Python 2.4.  Fixes issue 172.,172,boto/connection.py
7f60a7a,Mitch.Garnaat,2009-01-11 15:48:58,Add a nice repr method for the Policy object.  Fixes issue 195.,195,boto/s3/acl.py
b3ac5d4,Mitch.Garnaat,2009-01-06 15:15:52,Adding a domain arg to the select method to correctly establish domain ownership of the Items returned.  Address issue 191.,191,boto/sdb/connection.py
b3ac5d4,Mitch.Garnaat,2009-01-06 15:15:52,Adding a domain arg to the select method to correctly establish domain ownership of the Items returned.  Address issue 191.,191,boto/sdb/domain.py
a2d22a2,Mitch.Garnaat,2009-01-04 15:15:19,Fixed a bug involving tilde characters and Signature Version 2.  Fixes issue 192.,192,boto/connection.py
e3c3d34,Mitch.Garnaat,2009-01-02 19:52:37,Initial support for SELECT style queries using the Select request.  Addresses issue 191.,191,boto/sdb/connection.py
0a1ed4d,Mitch.Garnaat,2008-12-22 18:34:02,Removing extraneous print statements.  Fixes issue 190.,190,boto/s3/bucket.py
ab75072,Mitch.Garnaat,2008-12-22 14:18:43,Fixing boneheaded edit from r938 that incorrectly handled None-valued params.  Fixes issue 189.,189,boto/s3/bucket.py
d910d48,Mitch.Garnaat,2008-12-18 15:40:06,Add support for Signature Version 2 to address security issues.  Also fixes inconsistency in use of id/url for queues in SQS.  Fixes issue 115 and issue 188.,115,boto/connection.py
d910d48,Mitch.Garnaat,2008-12-18 15:40:06,Add support for Signature Version 2 to address security issues.  Also fixes inconsistency in use of id/url for queues in SQS.  Fixes issue 115 and issue 188.,115,boto/ec2/connection.py
d910d48,Mitch.Garnaat,2008-12-18 15:40:06,Add support for Signature Version 2 to address security issues.  Also fixes inconsistency in use of id/url for queues in SQS.  Fixes issue 115 and issue 188.,115,boto/sdb/connection.py
d910d48,Mitch.Garnaat,2008-12-18 15:40:06,Add support for Signature Version 2 to address security issues.  Also fixes inconsistency in use of id/url for queues in SQS.  Fixes issue 115 and issue 188.,115,boto/sqs/connection.py
de7f104,Mitch.Garnaat,2008-12-17 12:18:20,Fixed silly typo error in save method.  Fixed issue 187.,187,boto/ec2/keypair.py
53643c7,Mitch.Garnaat,2008-12-08 12:58:33,Fixed a serious bug in delete_attributes.  Fixes issue 180 and issue 182.,180,boto/sdb/connection.py
bd7e3f2,Mitch.Garnaat,2008-12-08 04:03:23,Fixing the fix to support python 2.4.  Fixes issue 172.,172,boto/connection.py
69db650,Mitch.Garnaat,2008-12-07 23:21:00,Add support for the GrantBonus request.  Fixes issue 181.,181,boto/mturk/connection.py
5800c6b,Mitch.Garnaat,2008-12-02 05:37:53,First cut at support for Domain metadata in sdb.  Addresses issue 178.,178,boto/sdb/connection.py
5800c6b,Mitch.Garnaat,2008-12-02 05:37:53,First cut at support for Domain metadata in sdb.  Addresses issue 178.,178,boto/sdb/domain.py
75d2917,Mitch.Garnaat,2008-12-01 14:46:13,Fixes issue 177,177,boto/sdb/connection.py
6dd7a42,Mitch.Garnaat,2008-12-01 13:55:54,Calling wrong decode method in base64 module.  fixes issue 176.,176,boto/sdb/item.py
2591f24,Mitch.Garnaat,2008-12-01 13:49:23,Fixed two typo bugs.  Fixes issue 174.,174,boto/sdb/persist/checker.py
7d0f0aa,Mitch.Garnaat,2008-12-01 13:37:58,Change references to hashlib to maintain compatibility with Python 2.4.  fixes issue 172.,172,boto/connection.py
7d0f0aa,Mitch.Garnaat,2008-12-01 13:37:58,Change references to hashlib to maintain compatibility with Python 2.4.  fixes issue 172.,172,boto/s3/key.py
7d0f0aa,Mitch.Garnaat,2008-12-01 13:37:58,Change references to hashlib to maintain compatibility with Python 2.4.  fixes issue 172.,172,boto/services/service.py
81e538e,Mitch.Garnaat,2008-11-23 13:57:17,Added enable and disable methods to Distribution.  Updated README.  Fixes issue 173.,173,boto/cloudfront/distribution.py
8083833,Mitch.Garnaat,2008-11-22 22:16:31,Setting status attribute rather than enabled attribute.  Fixes issue 173.,173,boto/cloudfront/distribution.py
25407cb,Mitch.Garnaat,2008-11-20 21:07:14,Add global def for UserConfigPath.  Fixes issue 165,165,boto/pyami/config.py
91bcf7a,Mitch.Garnaat,2008-09-11 17:38:22,Fixes issue 155.  Add support for marker to list method.,155,boto/s3/bucket.py
91bcf7a,Mitch.Garnaat,2008-09-11 17:38:22,Fixes issue 155.  Add support for marker to list method.,155,boto/s3/bucketlistresultset.py
98010a8,Mitch.Garnaat,2008-09-08 10:46:38,Fixes issue 160.,160,boto/ec2/volume.py
f6f6eae,Mitch.Garnaat,2008-09-08 02:14:36,Fixes issue 158 and issue 159.,158,boto/ec2/connection.py
f6f6eae,Mitch.Garnaat,2008-09-08 02:14:36,Fixes issue 158 and issue 159.,158,boto/ec2/instance.py
f6f6eae,Mitch.Garnaat,2008-09-08 02:14:36,Fixes issue 158 and issue 159.,158,boto/ec2/volume.py
74913a1,Mitch.Garnaat,2008-09-08 01:54:06,Fixes issue 156.,156,boto/sdb/queryresultset.py
4b49bbf,Mitch.Garnaat,2008-09-04 11:44:04,Fixes issue-148.,148,boto/connection.py
4e0e2fd,Mitch.Garnaat,2008-08-30 14:34:08,Change http_exceptions to a list to make it easier to add additional exceptions to the list.  Addresses issue 125.,125,boto/connection.py
679b402,Mitch.Garnaat,2008-08-30 14:18:22,Added a shortcut method for delete.  fixes issue 143.,143,boto/s3/bucket.py
ece797e,Mitch.Garnaat,2008-08-30 14:14:08,Add support for QueryWithAttributes.  Fixes issue 154.,154,boto/sdb/connection.py
ece797e,Mitch.Garnaat,2008-08-30 14:14:08,Add support for QueryWithAttributes.  Fixes issue 154.,154,boto/sdb/db/manager/sdbmanager.py
ece797e,Mitch.Garnaat,2008-08-30 14:14:08,Add support for QueryWithAttributes.  Fixes issue 154.,154,boto/sdb/db/test_db.py
ece797e,Mitch.Garnaat,2008-08-30 14:14:08,Add support for QueryWithAttributes.  Fixes issue 154.,154,boto/sdb/domain.py
ece797e,Mitch.Garnaat,2008-08-30 14:14:08,Add support for QueryWithAttributes.  Fixes issue 154.,154,boto/sdb/item.py
ece797e,Mitch.Garnaat,2008-08-30 14:14:08,Add support for QueryWithAttributes.  Fixes issue 154.,154,boto/sdb/queryresultset.py
a1c015a,Mitch.Garnaat,2008-08-30 13:22:15,Rename to match others.  Fixes issue 144.,144
97eaa71,Mitch.Garnaat,2008-08-24 12:37:36,Removing unneeded and problematic code in ResultSet.  Fixes Issue 152.,152,boto/resultset.py
d1b7b4f,Mitch.Garnaat,2008-08-20 10:26:17,Patch to fix Issue 150.,150,boto/s3/connection.py
fc1e6c6,Mitch.Garnaat,2008-07-24 02:23:20,Add __contains__ method.  Fixes issue 145.,145,boto/s3/bucket.py
fc1e6c6,Mitch.Garnaat,2008-07-24 02:23:20,Add __contains__ method.  Fixes issue 145.,145,boto/s3/connection.py
95939de,Mitch.Garnaat,2008-07-15 23:26:45,"Add a validate flag to lookup and get_bucket.  Deffaults to True but if you pass in False, it won't round-trip to S3 to validate the bucket.  Fixes issue #137.",137,boto/s3/connection.py
2578f62,Mitch.Garnaat,2008-03-02 04:37:44,Checking in changes contributed by Waldemar Kornewald to support EU location in S3.  Also includes an LRU HTTP connection cache.  Fixes Issue-83 (http://code.google.com/p/boto/issues/detail?id=83).  Also checking in a fix to the handling of non-ASCII characters in URI's.  Fixes Issue 98 (http://code.google.com/p/boto/issues/detail?id=98).,98,boto/connection.py
2578f62,Mitch.Garnaat,2008-03-02 04:37:44,Checking in changes contributed by Waldemar Kornewald to support EU location in S3.  Also includes an LRU HTTP connection cache.  Fixes Issue-83 (http://code.google.com/p/boto/issues/detail?id=83).  Also checking in a fix to the handling of non-ASCII characters in URI's.  Fixes Issue 98 (http://code.google.com/p/boto/issues/detail?id=98).,98,boto/s3/__init__.py
2578f62,Mitch.Garnaat,2008-03-02 04:37:44,Checking in changes contributed by Waldemar Kornewald to support EU location in S3.  Also includes an LRU HTTP connection cache.  Fixes Issue-83 (http://code.google.com/p/boto/issues/detail?id=83).  Also checking in a fix to the handling of non-ASCII characters in URI's.  Fixes Issue 98 (http://code.google.com/p/boto/issues/detail?id=98).,98,boto/s3/bucket.py
2578f62,Mitch.Garnaat,2008-03-02 04:37:44,Checking in changes contributed by Waldemar Kornewald to support EU location in S3.  Also includes an LRU HTTP connection cache.  Fixes Issue-83 (http://code.google.com/p/boto/issues/detail?id=83).  Also checking in a fix to the handling of non-ASCII characters in URI's.  Fixes Issue 98 (http://code.google.com/p/boto/issues/detail?id=98).,98,boto/s3/connection.py
